fpr,tpr
0.390747331,0.936805796
0.391221827,0.936966826
0.391459075,0.937288888
0.391800606,0.937515337
0.392408066,0.937676367
0.392645314,0.937837398
0.392890772,0.938020851
0.393357058,0.938181881
0.395492289,0.938342912
0.395545135,0.938342912
0.395729537,0.938503942
0.396014068,0.938503942
0.396441281,0.938664973
0.396459352,0.938891422
0.39669229,0.939117872
0.396915777,0.939278902
0.397153025,0.939439933
0.397390273,0.939761994
0.397864769,0.940084055
0.398102017,0.940245086
0.398339265,0.940406116
0.399765533,0.940406116
0.400234467,0.940406116
0.400474496,0.940567147
0.400885162,0.940793596
0.401118099,0.941020045
0.401423488,0.941181076
0.401660735,0.941503137
0.402049849,0.941729587
0.402135231,0.941890617
0.402609727,0.942051648
0.402981598,0.942278097
0.403795967,0.942439128
0.404744958,0.942600158
0.404982206,0.942761189
0.405219454,0.942922219
0.406009783,0.943148669
0.406168446,0.94347073
0.406544256,0.943654182
0.406642942,0.943976244
0.406941533,0.944202693
0.407015066,0.944386145
0.407117438,0.944708207
0.407250471,0.944891659
0.407354686,0.94505269
0.407829181,0.945374751
0.408066429,0.945535782
0.40819209,0.945719234
0.408303677,0.945880265
0.408427495,0.946063717
0.408540925,0.946224748
0.4086629,0.946408201
0.408778173,0.946569231
0.41007533,0.946569231
0.410201661,0.947213354
0.410546139,0.947396806
0.4113879,0.947557837
0.412664783,0.947741289
0.412900188,0.947924742
0.413135593,0.948108194
0.413370998,0.948291647
0.413929653,0.948518096
0.414234875,0.948679127
0.414395528,0.948905576
0.414861402,0.948905576
0.415895611,0.949227637
0.416666667,0.94941109
0.416957838,0.949637539
0.417081851,0.94979857
0.417556346,0.9499596
0.417608286,0.950143053
0.417736289,0.950360444
0.418505338,0.950521475
0.418549906,0.950704927
0.418785311,0.951255285
0.419491525,0.95162219
0.419962335,0.951805643
0.42019774,0.951989095
0.42066855,0.952172548
0.421845574,0.952539453
0.423022599,0.952906358
0.423728814,0.953089811
0.424199623,0.953273264
0.424411833,0.953499713
0.426318267,0.953683165
0.429378531,0.953866618
0.429769392,0.954093067
0.430084746,0.95427652
0.430555556,0.954459972
0.431026365,0.954643425
0.431497175,0.95501033
0.43220339,0.955193783
0.432502966,0.955354813
0.433496389,0.955354813
0.433851224,0.955538266
0.433962264,0.955538266
0.437146893,0.955721718
0.439030132,0.955905171
0.439736347,0.956088624
0.440429004,0.956310451
0.441854991,0.956493904
0.442294241,0.956715732
0.442561205,0.956899184
0.445092096,0.957121012
0.445325251,0.95734284
0.447423642,0.957564668
0.44835626,0.957786496
0.449055724,0.958008324
0.449288879,0.958230152
0.453019352,0.95845198
0.45395197,0.958895635
0.455117743,0.959339291
0.456685499,0.959522744
0.457023061,0.959749193
0.457449289,0.959971021
0.457915598,0.960192849
0.458381907,0.960636504
0.461879226,0.960858332
0.462570621,0.961041785
0.462811844,0.961263613
0.463747646,0.961447065
0.464689266,0.961630518
0.467278719,0.96181397
0.469161959,0.961997423
0.472222222,0.962180875
0.472693032,0.962364328
0.475169037,0.962586156
0.475635346,0.963029812
0.476101655,0.963251639
0.47633481,0.963473467
0.477267428,0.963917123
0.478200047,0.964138951
0.47936582,0.964360779
0.480225989,0.964544231
0.480461394,0.964727684
0.481231056,0.964949512
0.48193052,0.96517134
0.482396829,0.965393168
0.483096293,0.965614995
0.485079806,0.965614995
0.485515643,0.965614995
0.485542447,0.965614995
0.485979143,0.965614995
0.48752354,0.965798448
0.488225694,0.966242104
0.489624621,0.967129415
0.490112994,0.967312868
0.490557239,0.967534696
0.492189322,0.967756523
0.492422476,0.967978351
0.492888785,0.968200179
0.493238434,0.96836121
0.494114878,0.968544662
0.496468927,0.968728115
0.498484495,0.968949943
0.499764595,0.969133395
0.500116577,0.969355223
0.500582886,0.969577051
0.500706215,0.969760504
0.505178908,0.969760504
0.505649718,0.969760504
0.50628707,0.969921534
0.507814322,0.970141121
0.509134045,0.970463183
0.509447166,0.97068277
0.511313273,0.970902357
0.512013063,0.971341531
0.512712853,0.971561118
0.512946116,0.971780706
0.513182674,0.971964158
0.513641756,0.972125189
0.515065243,0.972286219
0.516911593,0.972505807
0.518061058,0.972729921
0.518311173,0.972949509
0.520284698,0.973110539
0.52087707,0.973330126
0.521110334,0.973549713
0.52157686,0.973549713
0.521586931,0.973559194
0.521810124,0.973769301
0.522053676,0.973769301
0.522182681,0.973930331
